unique_cell_id,nuc_area,nucGRint,cytoGRint,time,dex_conc,replica,fov,nas_location,h5_idx,background_p1,background_p3,background_p5,background_p10,background_otsu_thresh,background_mean_otsu,background_median_otsu,background_std_otsu,imageDates,NucGRCorrected,CytGRCorrected,CalcCytoArea,normGRcyt,normGRnuc
15011697,8910,6942.812197,1838.372902,50,100,A,9,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,623.3945814,646.2496641,661.0427169,690.1906258,4129.256168,1439.02629,1548.88523,691.3203292,20230530,6794.11085986968,1798.99858206813,16159.643850596267,9,33
15011698,9187,6780.191141,1897.6694,50,100,A,9,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,623.3945814,646.2496641,661.0427169,690.1906258,4129.256168,1439.02629,1548.88523,691.3203292,20230530,6634.97282599193,1857.02506608971,16775.55166045031,10,32
15011700,8203,5664.774475,1698.719472,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,5543.44618394552,1662.33625296307,14766.06456833709,8,25
15011701,8846,6428.621281,1721.8499,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,6290.9328986465,1684.97127283818,16022.937687148065,8,30
15011705,7624,6236.553145,1731.618817,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,6102.97848311494,1694.53095891287,13815.762557239046,8,29
15011706,8646,5859.763065,1800.657725,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,5734.25850311529,1762.09118973678,15609.273134554918,9,26
15011707,9510,4653.841505,1650.077058,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,4554.16540330664,1614.73566348573,17543.44624920918,7,18
15011708,8934,6885.921497,1792.189123,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,6738.43864640226,1753.80396848067,16211.450350216644,9,33
15011709,7985,6459.386385,1763.296491,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,6321.03907482706,1725.53015964479,14388.080634125168,8,30
15011710,7889,5672.289134,1682.671167,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,5550.79989377829,1646.63167098833,14229.360363133654,7,25
15011711,8233,5827.084145,1639.568453,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,5702.27950109695,1604.45213206839,14819.988926316571,7,26
15011716,7802,5422.697506,1683.532666,50,100,A,10,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,608.4347292,628.5347991,641.8428275,668.3978103,3886.542293,1363.103534,1437.45399,657.3863064,20230530,5306.55402593527,1647.47471837973,14089.603554980806,7,23
15011722,9288,5857.201618,1693.599746,50,100,A,11,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,586.3710791,603.0991577,613.7730587,634.491861,4008.386743,1259.729142,1375.029711,592.3476626,20230530,5731.75191725557,1657.32618139133,17009.916484036014,8,26
15011725,8966,6520.637353,1753.854833,50,100,A,11,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,586.3710791,603.0991577,613.7730587,634.491861,4008.386743,1259.729142,1375.029711,592.3476626,20230530,6380.97816795796,1716.29072332809,16280.985297382125,8,31
15011729,8298,6661.499206,1762.874599,50,100,A,11,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,586.3710791,603.0991577,613.7730587,634.491861,4008.386743,1259.729142,1375.029711,592.3476626,20230530,6518.82303802692,1725.11730373892,14938.408806778307,8,31
15011731,9112,5756.314429,1645.136804,50,100,A,11,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,586.3710791,603.0991577,613.7730587,634.491861,4008.386743,1259.729142,1375.029711,592.3476626,20230530,5633.02553276503,1609.90121997789,16604.903927655057,7,25
15011735,8037,4569.481273,1628.121898,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,4471.61200100952,1593.2507396892,14476.027993680651,7,18
15011736,9435,6713.067151,1787.914222,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,6569.28649940314,1749.62062742451,17360.37200151921,9,32
15011738,8013,5372.919224,1683.530265,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,5257.8418965091,1647.47236880442,14435.264549278178,7,23
15011743,8913,4509.143237,1613.867462,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,4412.56628667665,1579.30160558029,16166.103504732235,7,17
15011744,7813,5466.305269,1734.038858,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,5349.22779670224,1696.89916741008,14107.059537715402,8,23
15011745,8255,5394.754136,1677.039241,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,5279.20914778051,1641.12036972987,14859.826870012146,7,23
15011746,8669,4987.739707,1646.368677,50,100,A,12,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,600.2847183,618.753066,631.1332223,655.5431167,3805.356482,1334.710484,1414.989193,650.9719836,20230530,4880.91216469526,1611.10670868907,15655.800423074515,7,20
15011747,8252,6142.392114,1839.077466,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,6010.83419559265,1799.68805569756,14854.379803715277,9,28
15011749,7980,5955.592878,1781.315995,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5828.03583062011,1743.16372142668,14379.69725439127,9,27
15011750,8372,5933.120197,1782.128881,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5806.04447010219,1743.95919701261,15075.86345185663,9,27
15011753,8000,5649.260531,1829.798877,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5528.26451801261,1790.60819576466,14413.307717691525,9,25
15011761,8833,5326.813442,1713.162845,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5212.72360937981,1676.47027741427,15995.425985394442,8,23
15011763,8990,5913.072936,1809.238651,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5786.4265818739,1770.48832923445,16333.481218509973,9,26
15011764,8995,5824.361544,1704.254811,50,100,A,13,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,627.4264701,651.4767381,667.4347908,698.2881896,3706.462966,1418.774052,1474.335309,680.4638743,20230530,5699.61521283791,1667.75303592448,16344.455058521198,8,26
15011769,8987,5369.593245,1690.756996,50,100,A,14,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,606.6823746,626.0325015,638.5733847,663.420258,3890.614229,1353.923797,1427.120608,655.0334907,20230530,5254.58715341618,1654.54431748678,16326.903070052409,8,23
15011770,9408,5479.388295,1653.246055,50,100,A,14,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,606.6823746,626.0325015,638.5733847,663.420258,3890.614229,1353.923797,1427.120608,655.0334907,20230530,5362.03061010183,1617.83678682332,17295.17162161852,7,24
15011777,9445,6195.889143,1744.336146,50,100,A,14,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,606.6823746,626.0325015,638.5733847,663.420258,3890.614229,1353.923797,1427.120608,655.0334907,20230530,6063.18542379621,1706.97590782057,17384.61518842108,8,28
15011778,9338,5746.054262,1691.965035,50,100,A,14,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,606.6823746,626.0325015,638.5733847,663.420258,3890.614229,1353.923797,1427.120608,655.0334907,20230530,5622.98511829596,1655.7264826752,17127.87510710754,8,25
15011785,7753,6461.269301,1799.796017,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,6322.88166248186,1761.24793782174,14012.59914120958,9,30
15011786,8417,6502.483841,1810.384151,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,6363.21346836299,1771.60929488484,15160.8241929353,9,30
15011792,8356,6736.748776,1746.289623,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,6592.46091072617,1708.887545198,15045.905514028398,8,32
15011793,8240,5958.338383,1815.401351,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,5830.72253232067,1776.5190363612,14832.637705146619,9,27
15011799,8114,5944.416931,1676.600958,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,5817.09925035155,1640.69147388688,14608.805365552142,7,27
15011802,7656,5670.797262,1642.667686,50,100,A,15,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.6381061,638.4163073,652.7854413,681.1035422,3930.906295,1375.219022,1443.016501,651.6030582,20230530,5549.33997473264,1607.48498561319,13863.79411929052,7,25
15011808,8962,6260.042659,1767.121135,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,6125.9648980765,1729.27288731741,16272.264703090295,8,29
15011809,8778,5680.836964,1650.955129,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5559.16464612697,1615.59492793759,15879.989563875373,7,25
15011811,9324,5709.078134,1681.462883,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5586.80094599338,1645.44926604733,17094.71742611486,7,25
15011813,7732,5193.414352,1686.617512,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5082.18166465353,1650.49349306569,13979.974276980236,7,22
15011814,9005,5608.404192,1684.779091,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5488.28324117289,1648.69444741578,16366.44121072599,7,24
15011815,8321,5435.319894,1658.127465,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5318.90606729185,1622.61364665352,14980.830343998941,7,23
15011818,8317,5569.080469,1665.821152,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,5449.80175472274,1630.14255005979,14973.433192779488,7,24
15011819,8613,6713.134527,1806.716073,50,100,A,16,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,625.2811463,647.4626404,662.0122934,689.7637498,3756.838355,1374.362493,1428.715959,659.4688844,20230530,6569.35243234217,1768.01977987745,15542.990567443625,9,32
15011829,7622,6273.671585,1735.946427,50,100,A,17,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.989407,638.3107704,652.1118894,678.6684729,3901.485332,1356.97746,1431.6229,644.7016496,20230530,6139.3019193753,1698.76588004627,13812.778025333488,8,29
15011834,7623,5100.88278,1670.953839,50,100,A,17,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.989407,638.3107704,652.1118894,678.6684729,3901.485332,1356.97746,1431.6229,644.7016496,20230530,4991.63193633484,1635.1653050325,13814.270034805051,7,21
15011838,8524,7515.682815,1744.601994,50,100,A,17,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.989407,638.3107704,652.1118894,678.6684729,3901.485332,1356.97746,1431.6229,644.7016496,20230530,7354.71171966766,1707.23606188101,15367.013365545841,8,37
15011840,7749,6871.514925,1772.112555,50,100,A,17,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.989407,638.3107704,652.1118894,678.6684729,3901.485332,1356.97746,1431.6229,644.7016496,20230530,6724.34063474627,1734.15740095049,14006.36744063371,8,33
15011845,8817,5462.237147,1679.778501,50,100,A,17,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,616.989407,638.3107704,652.1118894,678.6684729,3901.485332,1356.97746,1431.6229,644.7016496,20230530,5345.24680584793,1643.80096018601,15961.684436674013,7,23
15011849,7840,5519.058212,1698.19293,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,5400.85087575964,1661.8209884537,14150.169190518414,8,24
15011850,9564,5080.811254,1635.373851,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,4971.99030281497,1600.34737016609,17677.046355693677,7,21
15011851,8295,4568.866433,1569.032438,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,4471.01032966906,1535.4268593222,14932.89556832782,6,18
15011853,8531,5448.669867,1649.864798,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,5331.97011021345,1614.52794967608,15380.707048848151,7,23
15011857,8054,4442.629498,1593.388318,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,4347.47714071564,1559.26108443364,14505.080867539664,6,17
15011858,9224,5277.790125,1675.503907,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,5164.7502750931,1639.61791955451,16860.800733453318,7,22
15011860,9417,6416.637662,1802.494582,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,6279.20594511841,1763.88870488448,17316.863531628496,9,30
15011861,9081,5303.996357,1651.928206,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,5190.39522131596,1616.54716354841,16535.21232870741,7,22
15011862,8418,4952.485574,1625.83017,50,100,A,18,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,591.8994317,609.5684404,621.3304695,644.7503085,3513.97454,1265.301639,1348.239762,589.1048977,20230530,4846.41310565776,1591.00809598073,15162.724007539633,7,20
15011863,8645,6524.322537,1718.583819,50,100,A,19,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,592.3321809,608.7977583,619.5726058,640.5105138,3806.176919,1265.709016,1370.935199,593.2071916,20230530,6384.58442258858,1681.7751448483,15607.256364516283,8,31
15011869,8703,6354.111628,1702.779104,50,100,A,19,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,592.3321809,608.7977583,619.5726058,640.5105138,3806.176919,1265.709016,1370.935199,593.2071916,20230530,6218.01909538517,1666.30893565643,15725.076953655795,8,29
15011871,8475,5745.110949,1607.197056,50,100,A,19,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,592.3321809,608.7977583,619.5726058,640.5105138,3806.176919,1265.709016,1370.935199,593.2071916,20230530,5622.062009199,1572.77406651422,15271.861366885223,6,25
15011872,8280,6054.431782,1671.803159,50,100,A,19,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,592.3321809,608.7977583,619.5726058,640.5105138,3806.176919,1265.709016,1370.935199,593.2071916,20230530,5924.75780033351,1635.99643427404,14905.3986260036,7,27
15011874,7978,6641.461814,1720.630302,50,100,A,19,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_50min_050823/GR_ICC_3hr_R1_100nM_50min_050823.h5,34,592.3321809,608.7977583,619.5726058,640.5105138,3806.176919,1265.709016,1370.935199,593.2071916,20230530,6499.21480742412,1683.77779622073,14376.347493234733,8,31
15011881,9309,4393.192004,1653.724297,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,4299.09850028298,1618.30478582338,17059.302908665766,7,16
15011885,8399,4130.521693,1612.853838,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,4042.05406902188,1578.3096914062,15126.71524663306,7,15
15011886,8324,4426.050233,1638.81651,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,4331.25297085636,1603.71629420365,14986.383593519055,7,17
15011889,7900,4162.132478,1617.033982,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,4072.98781338419,1582.40030497033,14247.307250914868,7,15
15011890,7631,3996.931831,1563.177691,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,3911.32543825539,1529.69750944988,13826.22457722508,6,14
15011892,9076,4373.095467,1629.083394,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,4279.43239144937,1594.19164234218,16524.01791485079,7,16
15011894,7650,4056.351852,1576.580622,120,100,A,0,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,595.891105,612.0761247,622.9348288,644.8855535,2765.811204,1218.552307,1365.605599,509.3733635,20230530,3969.47279965806,1542.81337611562,13854.748190336239,6,14
15011898,9190,3052.610212,1511.616796,120,100,A,1,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,612.9619239,630.8471404,642.3284827,664.6222333,2810.519989,1251.051933,1371.93877,513.7203351,20230530,2987.2293249211,1479.24094707657,16782.437586366563,5,7
15011900,8476,3140.261109,1539.463637,120,100,A,1,smFISH_images/Eric_smFISH_images/20230530/GR_ICC_3hr_R1_100nM_120min_050823/GR_ICC_3hr_R1_100nM_120min_050823.h5,35,612.9619239,630.8471404,642.3284827,664.6222333,2810.519989,1251.051933,1371.93877,513.7203351,20230530,3073.00291266734,1506.49136369203,15273.790933310558,6,8
